Time;N1_i3;N1_ai3;N1_i1;N1_ai1;N1_P4;N1_Q4;N1_P3;N1_Q3;N1_i2;N1_ai2;N1_i4;N1_ai4;N1_P1;N1_Q1;N1_P2;N1_Q2;N1_r;N1_u;N1_au;N1_f;N1_i3;N1_ai3;N1_i1;N1_ai1;N1_i2;N1_ai2;N1_i4;N1_ai4;N1_u;N1_au;N4_i2;N4_ai2;N4_i3;N4_ai3;N4_i4;N4_ai4;N4_i1;N4_ai1;N4_u;N4_au;N2_i1;N2_ai1;N2_i5;N2_ai5;N2_i6;N2_ai6;N2_i4;N2_ai4;N2_i3;N2_ai3;N2_i2;N2_ai2;N2_u;N2_au;N10_u;N10_au;N10_i1;N10_ai1;N10_i2;N10_ai2;N10_i4;N10_ai4;N10_i3;N10_ai3
2017-01-01 00:00:12.700;416.816617;131.352614;24.370744;-170.311213;100144106.200000;26103913.940000;210574.502200;210574.502200;585.803171;-16.323243;146.157756;156.929588;16214236.670000;-5264362.554000;-411146715.500000;-56749828.340000;0.075001;409221.299400;171.539961;49.960340;416.816617;131.352614;24.370744;-170.311213;585.803171;-16.323243;146.157756;156.929588;409221.299319;171.539961;263.119835;-1.020752;0.292960;90.000000;0.000000;0.000000;263.841181;177.900095;399146.762523;165.143969;98.961957;-158.828535;62.262444;111.676255;63.051261;111.677821;45.694248;130.840358;266.722503;-16.265239;98.316346;-155.344101;412715.733079;173.334406;116572.793713;156.222161;128.809997;-29.357199;11.315781;-175.707957;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.720;416.214088;130.890002;24.370744;-170.311213;100144106.200000;26103913.940000;210574.502200;210574.502200;585.229672;-16.638806;146.177353;156.620476;16635385.670000;-5685511.559000;-410725566.500000;-56960402.840000;0.065001;409152.868200;171.268833;49.962629;416.214088;130.890002;24.370744;-170.311213;585.229673;-16.638806;146.177353;156.620476;409152.868138;171.268833;263.150005;-1.339635;0.000000;0.000000;0.000000;0.000000;263.886718;177.645833;399207.611969;164.869233;99.025680;-159.205885;62.101474;111.299488;63.026754;111.257400;45.313251;130.279863;266.855686;-16.584773;98.727955;-155.640469;412723.989747;173.046109;116564.345209;155.899692;128.807117;-29.685528;11.217950;-176.139267;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.740;416.399637;130.548826;24.476169;-168.959060;100144106.200000;26209384.300000;210574.502200;210574.502200;584.759462;-16.982435;146.201203;156.311456;16214236.670000;-6106660.563000;-410514992.000000;-57170977.340000;-0.095001;409157.646000;170.976541;49.961103;416.399637;130.548826;24.476169;-168.959060;584.759461;-16.982435;146.201203;156.311456;409157.646054;170.976541;262.895488;-1.660282;0.000000;0.000000;0.000000;0.000000;263.658303;177.325168;399222.231528;164.580583;99.196273;-159.424150;62.216938;110.824445;63.005644;110.836675;45.574822;129.522631;266.631746;-16.862050;98.607481;-155.795539;412737.695804;172.763295;116591.614239;155.595202;128.989931;-29.990784;11.300957;-176.865229;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.760;415.259054;130.364537;24.279005;-171.674350;100249576.600000;26209384.300000;210574.502200;210574.502200;584.782577;-17.282107;146.229305;156.002546;16635385.670000;-5685511.559000;-410304417.500000;-57381551.840000;0.025000;409205.802400;170.690644;49.960340;415.259054;130.364537;24.279005;-171.674350;584.782577;-17.282107;146.229305;156.002546;409205.802395;170.690644;262.659512;-2.045408;0.292960;90.000000;0.000000;0.000000;263.453636;176.940331;399301.896063;164.306004;99.065974;-160.118225;62.062074;110.445252;63.039179;110.540463;45.162423;129.472460;266.587322;-17.260122;98.401422;-156.487831;412693.185776;172.468143;116594.003874;155.273596;129.113778;-30.287875;11.300957;-176.865229;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.780;415.467342;130.022835;24.279005;-171.674350;100144106.200000;26209384.300000;210574.502200;210574.502200;584.542421;-17.590422;146.067885;155.722478;16214236.670000;-5685511.559000;-410093843.000000;-57592126.340000;0.075001;409140.176900;170.407522;49.962629;415.467341;130.022835;24.279005;-171.674350;584.542421;-17.590422;146.067885;155.722478;409140.176936;170.407522;262.411224;-2.303393;0.292960;90.000000;0.000000;0.000000;263.243430;176.618562;399265.385087;164.032316;99.242551;-160.334799;61.909941;110.064180;62.698402;110.086033;44.976755;129.184373;266.378622;-17.538219;98.707958;-156.935382;412643.437635;172.189308;116591.301112;154.956557;129.311018;-30.636773;11.433504;-177.360980;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.800;414.118230;129.546081;24.948511;-170.537678;100144106.200000;26209384.300000;210574.502200;210574.502200;583.761670;-17.916655;146.237301;155.437303;16635385.670000;-5685511.559000;-409462119.500000;-57802700.850000;-0.115002;409155.914900;170.131694;49.961103;414.118230;129.546081;24.948511;-170.537678;583.761670;-17.916655;146.237301;155.437303;409155.914974;170.131694;262.474176;-2.622889;0.292960;90.000000;0.000000;0.000000;263.315147;176.364020;399298.273519;163.749245;99.420542;-160.550600;61.898503;109.635583;62.686766;109.662830;44.838196;128.367485;266.544823;-17.857430;99.133526;-157.223839;412687.605955;171.906509;116604.814085;154.640266;129.442394;-30.932482;11.425253;-178.507662;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.820;415.475192;129.391741;23.699402;-171.469234;100249576.600000;26209384.300000;210574.502200;210574.502200;583.743145;-18.189436;146.277425;155.128685;15793087.660000;-5685511.559000;-409672694.000000;-57592126.340000;0.015000;409170.063600;169.833042;49.962629;415.475192;129.391741;23.699402;-171.469234;583.743145;-18.189436;146.277425;155.128685;409170.063552;169.833042;261.360057;-2.891270;0.000000;0.000000;0.000000;0.000000;262.515210;176.096607;399340.906602;163.466228;99.131361;-161.029592;61.752223;109.251563;62.540270;109.283713;45.020623;128.659808;265.792874;-18.175332;98.637505;-157.471766;412669.107781;171.616723;116597.026914;154.335759;129.522682;-31.265895;11.516776;-178.519524;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.840;415.812192;128.937206;23.793376;-170.073754;100144106.200000;26420325.020000;210574.502200;210574.502200;583.923665;-18.516761;146.251679;154.743899;15793087.660000;-6106660.563000;-409672694.000000;-58013275.350000;0.005000;409141.908100;169.544336;49.960340;415.812192;128.937206;23.793376;-170.073754;583.923665;-18.516761;146.251679;154.743899;409141.908142;169.544336;261.421785;-3.147776;0.292960;90.000000;0.000000;0.000000;262.013211;175.832226;399294.374995;163.190883;99.408455;-161.084483;61.747358;108.821786;62.535124;108.859354;45.119645;127.613957;265.512284;-18.394966;98.908173;-157.536788;412688.429827;171.338639;116583.526210;154.031265;129.583372;-31.581645;11.606314;-178.983022;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.860;415.076716;128.811384;23.619593;-172.874984;100144106.200000;26314854.660000;210574.502200;210574.502200;583.190947;-18.753508;146.042911;154.514419;16214236.670000;-5264362.554000;-409251545.000000;-57592126.340000;0.025000;409233.684200;169.264161;49.961103;415.076716;128.811384;23.619593;-172.874984;583.190947;-18.753508;146.042911;154.514419;409233.684251;169.264161;261.213887;-3.472117;0.292960;90.000000;0.000000;0.000000;261.854787;175.443970;399242.464528;162.902922;99.127032;-161.565051;61.745968;108.391966;62.533408;108.434949;44.656945;128.072782;265.240134;-18.815181;98.575707;-158.008870;412723.638938;171.055147;116575.102025;153.724934;129.672187;-31.914262;11.743624;-178.994914;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.880;413.611801;128.558400;24.201108;-173.047043;100038635.800000;26209384.300000;210574.502200;210574.502200;582.477936;-19.081971;145.968478;154.309233;16214236.670000;-5264362.554000;-408619821.500000;-57802700.850000;0.035001;409195.682300;168.997292;49.961103;413.611801;128.558400;24.201108;-173.047043;582.477936;-19.081971;145.968478;154.309233;409195.682276;168.997292;260.741642;-3.865461;0.292960;90.000000;0.000000;0.000000;261.683312;175.119167;399200.641131;162.614894;99.221794;-161.939528;61.608729;108.004162;62.395838;108.052132;44.530884;127.246838;264.885904;-19.176406;98.522583;-158.546600;412684.268671;170.775381;116579.024925;153.409714;129.653407;-32.205878;11.742018;-179.664941;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.900;413.898065;128.216449;23.619593;-172.874984;99933165.480000;26314854.660000;210574.502200;210574.502200;581.963178;-19.374439;145.828252;154.026933;16214236.670000;-5264362.554000;-408619821.500000;-58013275.350000;-0.035001;409259.887400;168.721656;49.962629;413.898065;128.216449;23.619593;-172.874984;581.963178;-19.374439;145.828252;154.026933;409259.887309;168.721656;260.531059;-4.126929;0.292960;90.000000;0.000000;0.000000;261.202058;174.852115;399232.470362;162.335695;99.041713;-162.261785;61.613953;107.573423;62.400652;107.626821;44.764441;127.019886;264.720608;-19.457621;98.415812;-158.705339;412732.997438;170.497386;116593.504232;153.109597;129.599380;-32.508445;11.833394;179.889177;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.920;413.017481;127.796565;24.858905;-171.869898;99722224.770000;26314854.660000;210574.502200;210574.502200;581.562274;-19.694596;145.625138;153.666914;16635385.670000;-6106660.563000;-407988098.000000;-58223849.850000;0.055001;409216.953000;168.442776;49.962629;413.017481;127.796565;24.858905;-171.869898;581.562274;-19.694596;145.625138;153.666914;409216.953013;168.442776;260.303656;-4.324520;0.292960;90.000000;0.000000;0.000000;261.309810;174.596209;399223.812469;162.060210;99.511574;-162.525226;61.299561;107.092663;62.268991;107.241459;44.650218;126.193207;264.462896;-19.679441;98.856529;-158.986870;412759.085251;170.213102;116576.700984;152.820888;129.433570;-32.844196;11.833394;179.889177;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.940;414.199052;127.874984;22.918778;-175.601295;100144106.200000;26103913.940000;210574.502200;210574.502200;581.981096;-19.894398;145.885991;153.460677;15371938.660000;-4843213.550000;-408409247.000000;-57381551.840000;-0.155002;409279.593400;168.126931;49.962629;414.199052;127.874984;22.918778;-175.601295;581.981096;-19.894398;145.885991;153.460677;409279.593453;168.126931;259.250234;-4.666858;0.292960;90.000000;0.000000;0.000000;260.577339;174.257359;399173.828947;161.770341;98.691002;-162.909776;61.214095;106.830566;62.140158;106.854482;44.764441;127.019886;263.858746;-20.064631;98.270505;-159.403972;412763.211256;169.922475;116561.717372;152.511725;129.563997;-33.193174;11.833394;179.889177;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.960;414.871956;127.598195;22.296157;-176.987212;100249576.600000;25892973.220000;210574.502200;210574.502200;581.957574;-20.140817;146.082867;153.306483;15371938.660000;-4422064.546000;-408619821.500000;-57170977.340000;-0.025000;409415.483200;167.824391;49.958051;414.871956;127.598195;22.296157;-176.987212;581.957574;-20.140817;146.082867;153.306483;409415.483171;167.824391;259.348207;-4.924886;0.292960;90.000000;0.000000;0.000000;259.792594;174.045104;399234.508618;161.473225;98.605305;-163.072487;61.270327;106.528683;62.196243;106.557071;44.998694;126.795294;263.438976;-20.369609;98.167832;-159.564030;412824.123924;169.627435;116566.261192;152.204433;129.483604;-33.507481;11.833394;179.889177;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:12.980;415.199524;127.258009;21.223287;-173.659808;100144106.200000;26103913.940000;210574.502200;210574.502200;581.805284;-20.515525;146.088375;152.921099;14529640.650000;-4843213.550000;-408409247.000000;-57592126.340000;0.145002;409296.087500;167.536551;49.960340;415.199524;127.258009;21.223287;-173.659808;581.805284;-20.515525;146.088375;152.921099;409296.087456;167.536551;258.602879;-5.264947;0.292960;90.000000;0.000000;0.000000;259.075048;173.702737;399255.568926;161.179760;97.959534;-163.136632;61.187626;106.265691;62.113393;106.298038;44.998694;126.795294;262.752621;-20.698107;97.414817;-159.766631;412795.985153;169.346687;116577.711144;151.898106;129.521226;-33.788355;11.741840;179.888312;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.000;414.488224;126.724107;22.388354;-173.990994;100144106.200000;26209384.300000;210574.502200;210574.502200;581.573490;-20.863448;146.032993;152.586756;14950789.650000;-5264362.554000;-408198672.500000;-58013275.350000;-0.075001;409285.611900;167.263062;49.960340;414.488224;126.724107;22.388354;-173.990994;581.573490;-20.863448;146.032993;152.586756;409285.611971;167.263062;258.741403;-5.587946;0.000000;0.000000;0.000000;0.000000;259.530815;173.388402;399235.167052;160.907853;98.353003;-163.562304;61.206909;105.832387;62.172607;106.001023;45.059686;126.273864;263.000424;-21.019182;97.864427;-160.046201;412777.758671;169.065907;116573.908352;151.600414;129.372422;-34.125843;11.604509;179.886991;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.020;414.381776;126.432410;22.918778;-175.601295;99933165.480000;26209384.300000;210574.502200;210574.502200;581.151421;-21.157784;145.784767;152.276316;15371938.660000;-5264362.554000;-407777523.500000;-58434424.350000;0.115002;409266.606100;167.000388;49.962629;414.381776;126.432410;22.918778;-175.601295;581.151421;-21.157784;145.784767;152.276316;409266.606088;167.000388;258.627106;-5.981829;0.292960;90.000000;0.000000;0.000000;259.448294;172.995353;399148.899890;160.632148;98.188812;-163.890231;61.206909;105.832387;62.092490;105.741167;45.362470;125.537678;262.983618;-21.362869;97.666027;-160.369298;412769.445892;168.785109;116563.661994;151.286584;129.416894;-34.406754;11.512955;179.886092;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.040;413.726331;125.896125;23.038303;-172.694241;99827695.120000;26314854.660000;210574.502200;210574.502200;580.959255;-21.506322;145.738988;151.941063;15371938.660000;-5685511.559000;-407356374.500000;-58855573.360000;0.005000;409206.298600;166.718925;49.963392;413.726331;125.896125;23.038303;-172.694240;580.959255;-21.506322;145.738988;151.941063;409206.298556;166.718925;258.428915;-6.182392;0.292960;90.000000;0.000000;0.000000;259.266290;172.794681;399173.284797;160.349432;98.107926;-164.054604;61.268751;105.531443;62.052911;105.610989;45.432420;125.022287;262.868063;-21.647261;97.567996;-160.531336;412771.047415;168.504306;116574.525634;150.977511;129.351574;-34.722084;11.513137;179.658280;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.060;413.726331;125.896125;22.334619;-175.486011;99933165.480000;26209384.300000;210574.502200;210574.502200;581.006157;-21.753127;145.757537;151.683645;15371938.660000;-4843213.550000;-407566949.000000;-58434424.350000;-0.185003;409270.240500;166.418395;49.961103;413.726331;125.896125;22.334619;-175.486012;581.006157;-21.753127;145.757537;151.683645;409270.240477;166.418395;257.684425;-6.462480;0.292960;90.000000;0.000000;0.000000;258.834927;172.521062;399146.324812;160.057521;97.745962;-164.172545;61.370925;105.363065;62.257274;105.278765;45.672643;124.811372;262.215566;-21.979715;97.194309;-160.636602;412798.764784;168.212731;116576.942478;150.678862;129.290177;-35.037723;11.604689;179.660976;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.080;413.174139;125.651022;22.881298;-177.064327;99827695.120000;26209384.300000;210574.502200;210574.502200;580.630534;-22.048349;145.650405;151.398738;15793087.660000;-4843213.550000;-407356374.500000;-58434424.350000;0.155002;409297.406500;166.122026;49.960340;413.174139;125.651022;22.881298;-177.064327;580.630535;-22.048349;145.650405;151.398738;409297.406492;166.122026;257.853400;-6.785896;0.292960;90.000000;0.000000;0.000000;258.489185;172.117850;399116.007000;159.770921;97.587786;-164.503510;61.435395;105.063415;62.180717;105.018361;45.264927;124.718607;262.496247;-22.300137;97.278602;-161.019394;412759.580981;167.918897;116573.129663;150.400381;129.105062;-35.344024;11.514775;178.974936;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.100;412.571699;125.112011;23.503025;-175.710847;99722224.770000;26314854.660000;210574.502200;210574.502200;580.270347;-22.343947;145.617698;151.062954;15793087.660000;-5264362.554000;-406935225.500000;-58434424.350000;-0.055001;409181.284500;165.843168;49.961103;412.571699;125.112011;23.503025;-175.710847;580.270347;-22.343947;145.617698;151.062954;409181.284422;165.843168;257.703742;-7.052306;0.292960;90.000000;0.000000;0.000000;258.611176;171.924972;399095.676877;159.484286;97.715665;-164.880475;61.359911;104.799257;62.284495;104.853298;45.176674;123.896167;262.289691;-22.526333;97.461060;-161.238273;412761.506726;167.631575;116550.150482;150.108845;129.141983;-35.681696;11.514775;178.974936;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.120;412.234965;125.045393;23.444523;-178.567904;99616754.410000;26314854.660000;210574.502200;210574.502200;579.542488;-22.624321;145.390605;150.749159;16214236.670000;-4843213.550000;-406514076.400000;-58434424.350000;-0.015000;409286.746400;165.560324;49.961103;412.234965;125.045393;23.444523;-178.567904;579.542488;-22.624321;145.390605;150.749159;409286.746457;165.560324;257.597148;-7.383650;0.292960;90.000000;0.000000;0.000000;258.574170;171.530221;399113.522536;159.186980;97.564477;-165.212653;61.464376;104.632363;62.388788;104.688787;45.176674;123.896167;262.044491;-22.895797;96.996309;-161.510327;412773.811989;167.344263;116543.175141;149.786544;129.203662;-35.962450;11.423235;178.966721;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.140;413.005844;124.772268;22.881298;-177.064327;99722224.770000;26314854.660000;210574.502200;210574.502200;580.136033;-22.913653;145.622413;150.469575;15371938.660000;-4843213.550000;-406935225.500000;-58223849.850000;0.015000;409202.236700;165.253044;49.961103;413.005844;124.772268;22.881298;-177.064327;580.136033;-22.913653;145.622413;150.469575;409202.236755;165.253044;257.208870;-7.724018;0.292960;90.000000;0.000000;0.000000;258.170242;171.253838;399156.403917;158.884396;97.206671;-165.335539;61.427537;104.500167;62.315147;104.428227;45.420139;123.690068;261.694627;-23.207013;96.533765;-161.784996;412757.830699;167.055742;116559.283354;149.467539;129.231523;-36.254929;11.425253;178.507662;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.160;413.454479;124.433249;22.858781;-178.531199;99722224.770000;26209384.300000;210574.502200;210574.502200;579.936649;-23.236595;145.530663;150.183588;15371938.660000;-4843213.550000;-406724650.900000;-58434424.350000;-0.085001;409213.549000;164.966067;49.959577;413.454479;124.433249;22.858781;-178.531199;579.936649;-23.236595;145.530663;150.183588;409213.548990;164.966067;257.078868;-7.991596;0.292960;90.000000;0.000000;0.000000;257.772339;170.976594;399174.960611;158.610471;97.059996;-165.670150;61.354840;104.235302;62.278810;104.297717;45.258290;123.381476;261.621153;-23.493449;96.352224;-162.115955;412684.161962;166.759322;116577.710769;149.169006;129.115693;-36.595660;11.287969;178.489508;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.180;412.463092;124.231855;22.265340;180.000000;99722224.770000;26209384.300000;210574.502200;210574.502200;579.790415;-23.495103;145.569286;149.926165;15371938.660000;-4422064.546000;-406724650.900000;-58223849.850000;0.015000;409277.086000;164.657687;49.960340;412.463092;124.231855;22.265340;180.000000;579.790415;-23.495103;145.569286;149.926165;409277.085993;164.657687;257.286606;-8.314629;0.292960;90.000000;0.000000;0.000000;258.053862;170.591145;399158.202115;158.321789;97.200932;-166.047522;61.425616;103.936829;62.349225;104.003596;44.938574;122.757669;261.672489;-23.838740;96.732713;-162.552812;412717.262445;166.454674;116561.237232;148.882407;129.004437;-36.936991;11.196447;178.477158;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.200;411.476826;124.029494;22.851270;180.000000;99722224.770000;26314854.660000;210574.502200;210574.502200;579.505982;-23.791914;145.558526;149.590000;15793087.660000;-4422064.546000;-406514076.400000;-58223849.850000;0.025000;409299.006200;164.376151;49.959577;411.476826;124.029494;22.851270;180.000000;579.505982;-23.791914;145.558526;149.590000;409299.006207;164.376151;257.502508;-8.637131;0.292960;90.000000;0.000000;0.000000;258.297368;170.270591;399129.628186;158.025677;97.346072;-166.423786;61.640413;103.606946;62.421279;103.710147;44.624261;122.124998;262.000599;-24.157637;96.838680;-162.935502;412743.042291;166.160777;116563.901904;148.575081;129.079966;-37.217362;11.063712;177.747290;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.220;410.984684;123.486169;23.437200;180.000000;99722224.770000;26420325.020000;210574.502200;210574.502200;578.434887;-24.124541;145.552776;149.253796;15793087.660000;-4843213.550000;-405882352.900000;-58434424.350000;0.055001;409319.937100;164.099992;49.961103;410.984684;123.486169;23.437200;180.000000;578.434887;-24.124541;145.552777;149.253796;409319.937075;164.099992;257.437173;-8.969237;0.292960;90.000000;0.000000;0.000000;258.209466;170.003317;399111.716292;157.729531;97.210202;-166.759480;61.748574;103.442868;62.529119;103.547939;44.469166;121.805329;261.948837;-24.443955;96.668366;-163.267493;412721.838888;165.876262;116574.653957;148.271544;129.085956;-37.522136;11.063712;177.747290;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.240;410.211263;122.872909;24.671758;-175.914383;99300343.330000;26525795.380000;210574.502200;210574.502200;578.402466;-24.540024;145.175869;148.828040;16214236.670000;-6106660.563000;-405461203.900000;-59487296.860000;0.055001;409137.757100;163.826800;49.962629;410.211263;122.872909;24.671758;-175.914383;578.402466;-24.540024;145.175869;148.828040;409137.757152;163.826800;257.333302;-9.237129;0.292960;90.000000;0.000000;0.000000;258.127187;169.735867;399089.244374;157.438626;97.495398;-166.798913;61.714685;103.310602;62.637458;103.386291;44.516426;120.446427;261.903618;-24.730378;96.948958;-163.317339;412662.516865;165.595689;116590.813787;147.966393;129.184214;-37.744993;11.067688;177.273689;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.260;411.195972;122.784281;24.051695;-177.207298;99511284.050000;26420325.020000;210574.502200;210574.502200;578.581760;-24.787298;145.354961;148.600543;16214236.670000;-5685511.559000;-405671778.400000;-59066147.860000;-0.185003;409157.730700;163.520792;49.961103;411.195972;122.784281;24.051695;-177.207298;578.581760;-24.787298;145.354961;148.600543;409157.730651;163.520793;257.524005;-9.494469;0.292960;90.000000;0.000000;0.000000;258.050536;169.468252;399040.502218;157.145484;97.428912;-166.966644;61.790605;103.014978;62.679920;102.964509;44.516426;120.446427;261.864947;-25.016893;97.146172;-163.532453;412691.725021;165.295126;116596.795170;147.682910;129.160480;-38.061991;11.209541;176.839638;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.280;411.596954;122.264756;23.466478;-177.137595;99405813.690000;26420325.020000;210574.502200;210574.502200;578.613800;-25.137819;145.286969;148.313025;15793087.660000;-5685511.559000;-405671778.400000;-59487296.860000;0.025000;409151.390900;163.213219;49.958051;411.596954;122.264756;23.466478;-177.137595;578.613800;-25.137819;145.286969;148.313025;409151.390940;163.213219;257.192352;-9.837851;0.292960;90.000000;0.000000;0.000000;257.746867;169.124312;398965.728704;156.850037;97.298451;-167.302786;61.868165;102.720087;62.757749;102.673860;44.622338;119.931512;261.693479;-25.388888;96.981708;-163.864411;412655.647394;164.991761;116579.158981;147.379390;129.305201;-38.373118;11.072421;176.800460;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.300;410.661279;122.057376;23.444523;-178.567904;99405813.690000;26525795.380000;210574.502200;210574.502200;578.415597;-25.435897;145.300260;147.976249;15793087.660000;-5264362.554000;-405461203.900000;-59487296.860000;0.005000;409121.872300;162.921576;49.960340;410.661279;122.057376;23.444523;-178.567904;578.415598;-25.435897;145.300260;147.976249;409121.872257;162.921576;256.921911;-10.246411;0.292960;90.000000;0.000000;0.000000;257.796977;168.728375;398917.354214;156.549261;97.171348;-167.639819;61.916006;102.293568;62.837188;102.383939;44.622338;119.931512;261.533056;-25.761355;96.820510;-164.197486;412676.263005;164.707199;116589.699594;147.045970;129.468035;-38.626588;10.989595;176.058919;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.320;410.661279;122.057376;23.437200;180.000000;99511284.050000;26420325.020000;210574.502200;210574.502200;578.242931;-25.669269;145.364039;147.719217;15793087.660000;-4843213.550000;-405461203.900000;-59066147.860000;-0.025000;409202.375200;162.622613;49.959577;410.661279;122.057376;23.437200;180.000000;578.242931;-25.669269;145.364039;147.719217;409202.375187;162.622613;256.952475;-10.643733;0.292960;90.000000;0.000000;0.000000;257.859391;168.332612;398848.023291;156.258852;97.273749;-168.182440;61.997563;102.000210;62.744413;101.991993;44.476886;119.604451;261.646740;-26.106006;96.867480;-164.744881;412651.943732;164.409102;116589.766407;146.719811;129.562137;-38.904829;10.989595;176.058919;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.340;409.422125;121.779400;24.023130;180.000000;99511284.050000;26314854.660000;210574.502200;210574.502200;577.809294;-25.980421;145.228475;147.480053;16214236.670000;-4422064.546000;-405250629.400000;-59066147.860000;0.045001;409269.928900;162.334359;49.959577;409.422125;121.779400;24.023130;180.000000;577.809294;-25.980421;145.228475;147.480053;409269.928930;162.334359;257.171495;-10.900318;0.292960;90.000000;0.000000;0.000000;258.098924;168.077847;398857.494377;155.960261;97.442565;-168.554936;61.937315;101.735125;62.827627;101.702901;44.190372;118.943923;262.032209;-26.421812;96.998078;-165.124318;412649.658904;164.105679;116602.680498;146.429889;129.530480;-39.176856;10.996267;175.583001;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.360;410.303732;121.511018;22.881298;177.064327;99616754.410000;25998443.580000;210574.502200;210574.502200;577.921874;-26.201356;145.262821;147.351559;15793087.660000;-4000915.541000;-405461203.900000;-58434424.350000;-0.075001;409271.328800;162.025220;49.960340;410.303732;121.511018;22.881298;177.064327;577.921873;-26.201356;145.262821;147.351559;409271.328774;162.025220;257.165154;-11.233129;0.292960;90.000000;0.000000;0.000000;257.832929;167.732460;398821.858347;155.651801;96.874568;-169.369701;61.562217;101.390141;62.481748;101.494332;43.822743;119.649864;261.770539;-26.737110;96.419897;-165.752646;412658.946748;163.802261;116582.840219;146.137791;129.466400;-39.461881;10.996267;175.583001;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.380;410.303732;121.511018;22.334619;175.486011;99616754.410000;25998443.580000;210574.502200;210574.502200;577.911181;-26.461137;145.333703;147.094757;15793087.660000;-3579766.537000;-405671778.400000;-58013275.350000;-0.005000;409347.211300;161.707289;49.958051;410.303732;121.511018;22.334619;175.486012;577.911181;-26.461137;145.333703;147.094757;409347.211305;161.707289;257.167490;-11.565944;0.292960;90.000000;0.000000;0.000000;257.862220;167.400588;398869.897155;155.348049;97.109059;-169.571472;61.620743;100.962690;62.367634;100.966848;43.568382;119.840454;261.777752;-27.023866;96.561767;-166.132397;412641.766931;163.497301;116578.653414;145.825883;129.464085;-39.778335;10.904987;175.545954;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.400;410.389488;121.216283;22.388354;173.990994;99722224.770000;25787502.860000;210574.502200;210574.502200;578.044156;-26.746859;145.327428;146.886555;15793087.660000;-3158617.533000;-405671778.400000;-58013275.350000;-0.005000;409422.679900;161.412305;49.958051;410.389488;121.216283;22.388354;173.990994;578.044156;-26.746859;145.327429;146.886555;409422.679973;161.412305;256.891845;-11.912214;0.292960;90.000000;0.000000;0.000000;257.900161;167.068801;398912.406322;155.049546;96.665258;-170.052374;61.709644;100.669783;62.483808;100.809430;43.568382;119.840454;261.926065;-27.367541;96.491970;-166.301283;412662.787650;163.199191;116582.892416;145.496422;129.629743;-40.086653;10.779746;174.761514;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:13.420;409.381873;120.823119;23.554094;174.289407;99616754.410000;25892973.220000;210574.502200;210574.502200;577.542164;-27.097959;145.239777;146.518280;16214236.670000;-3579766.537000;-405250629.400000;-58434424.350000;0.105002;409357.869800;161.127808;49.959577;409.381874;120.823119;23.554094;174.289407;577.542164;-27.097959;145.239777;146.518280;409357.869767;161.127808;257.074695;-12.103878;0.292960;90.000000;0.000000;0.000000;257.879694;166.800478;398931.901470;154.761422;96.953827;-170.082281;61.826708;100.511251;62.573540;100.520784;43.792376;118.794001;261.947690;-27.654084;96.423012;-166.470412;412683.315181;162.906383;116593.717178;145.182400;129.506163;-40.398099;10.916511;174.827323;0.032369;45.000000;0.032369;45.000000
